VisitYear,VisitMonth,VisitMode,AttractionTypeId,Country,Region,Continent,Rating
2019,9,Couples,63,United Kingdom,Western Europe,Europe,5
2019,9,Family,63,Netherlands,Western Europe,Europe,4
2019,9,Solo,63,India,South Asia,Asia,5
2019,9,Couples,63,United Kingdom,Western Europe,Europe,5
2019,9,Family,63,Canada,Northern America,America,4
2019,9,Couples,63,Canada,Northern America,America,3
2019,9,Friends,63,United Kingdom,Western Europe,Europe,5
2019,9,Couples,63,United States,Northern America,America,5
2019,9,Family,63,Qatar,Middle East,Asia,4
2019,9,Friends,63,Vietnam,South East Asia,Asia,5
2019,9,Couples,63,United States,Northern America,America,5
2019,9,Couples,63,Australia,Australia,Australia & Oceania,3
2019,9,Couples,63,Germany,Central Europe,Europe,4
2019,9,Family,63,South Korea,East Asia,Asia,5
2019,9,Couples,63,South Africa,Southern Africa,Africa,4
2019,9,Couples,63,Spain,Southern Europe,Europe,5
2019,9,Couples,63,Canada,Northern America,America,5
2019,9,Couples,63,Australia,Australia,Australia & Oceania,4
2019,9,Solo,63,United Kingdom,Western Europe,Europe,5
2019,9,Couples,63,United Kingdom,Western Europe,Europe,3
2019,9,Family,63,Japan,East Asia,Asia,4
2019,9,Friends,63,New Zealand,Oceania,Australia & Oceania,4
2019,9,Couples,63,Australia,Australia,Australia & Oceania,5
2019,9,Family,63,Indonesia,South East Asia,Asia,4
2019,9,Couples,63,Australia,Australia,Australia & Oceania,3
2019,9,Couples,63,United Kingdom,Western Europe,Europe,5
2019,9,Couples,63,United States,Northern America,America,5
2019,9,Couples,63,United States,Northern America,America,4
2019,9,Couples,63,Canada,Northern America,America,4
2019,9,Friends,63,New Zealand,Oceania,Australia & Oceania,5
2019,9,Family,63,United States,Northern America,America,5
2019,9,Friends,63,United Kingdom,Western Europe,Europe,5
2019,9,Couples,63,United Kingdom,Western Europe,Europe,5
2019,9,Couples,63,Canada,Northern America,America,5
2019,9,Couples,63,United Kingdom,Western Europe,Europe,4
2019,9,Couples,63,United Kingdom,Western Europe,Europe,5
2019,8,Couples,63,Australia,Australia,Australia & Oceania,4
2019,8,Family,63,Singapore,South East Asia,Asia,4
2019,9,Couples,63,South Korea,East Asia,Asia,3
2019,9,Couples,63,Australia,Australia,Australia & Oceania,4
2019,9,Couples,63,United States,Northern America,America,5
2019,8,Friends,63,United States,Northern America,America,3
2019,9,Couples,63,Serbia,Central Europe,Europe,4
2019,9,Friends,63,South Korea,East Asia,Asia,5
2019,9,Couples,63,United Kingdom,Western Europe,Europe,5
2019,9,Couples,63,Italy,Southern Europe,Europe,5
2019,9,Solo,63,United States,Northern America,America,4
2019,9,Couples,63,Singapore,South East Asia,Asia,3
2019,9,Friends,63,Australia,Australia,Australia & Oceania,4
2019,9,Couples,63,Singapore,South East Asia,Asia,5
2019,9,Solo,63,Philippines,South East Asia,Asia,5
2019,9,Couples,63,Romania,Central Europe,Europe,5
2019,8,Family,63,Qatar,Middle East,Asia,5
2019,9,Couples,63,Canada,Northern America,America,1
2019,9,Couples,63,Iceland,Northern Europe,Europe,5
2019,9,Couples,63,United Kingdom,Western Europe,Europe,5
2019,9,Family,63,United Kingdom,Western Europe,Europe,5
2019,8,Couples,63,United States,Northern America,America,5
2019,9,Couples,63,France,Western Europe,Europe,4
2019,9,Couples,63,Qatar,Middle East,Asia,3
2019,9,Family,63,Australia,Australia,Australia & Oceania,1
2019,9,Couples,63,United States,Northern America,America,3
2019,9,Family,63,Switzerland,Central Europe,Europe,5
2019,1,Couples,63,Finland,Northern Europe,Europe,5
2019,9,Couples,63,Indonesia,South East Asia,Asia,5
2019,9,Couples,63,Greece,Southern Europe,Europe,5
2019,9,Solo,63,Sweden,Northern Europe,Europe,5
2019,9,Couples,63,Lebanon,Middle East,Asia,4
2019,9,Couples,63,Canada,Northern America,America,5
2019,9,Couples,63,South Africa,Southern Africa,Africa,5
2019,9,Couples,63,India,South Asia,Asia,5
2019,9,Friends,63,United States,Northern America,America,5
2019,9,Friends,63,Serbia,Central Europe,Europe,5
2019,9,Couples,63,Spain,Southern Europe,Europe,4
2019,8,Couples,63,Canada,Northern America,America,5
2019,9,Family,63,Australia,Australia,Australia & Oceania,5
2019,9,Couples,63,United Kingdom,Western Europe,Europe,5
2019,8,Family,63,Japan,East Asia,Asia,5
2019,8,Family,63,Indonesia,South East Asia,Asia,4
2019,9,Couples,63,United Kingdom,Western Europe,Europe,5
2019,8,Couples,63,Indonesia,South East Asia,Asia,4
2019,9,Couples,63,New Zealand,Oceania,Australia & Oceania,3
2019,9,Friends,63,India,South Asia,Asia,5
2018,11,Family,63,Indonesia,South East Asia,Asia,3
2019,9,Couples,63,Angola,Southern Africa,Africa,4
2019,9,Solo,63,United States,Northern America,America,4
2019,8,Friends,63,Indonesia,South East Asia,Asia,4
2019,9,Couples,63,United Kingdom,Western Europe,Europe,4
2019,9,Couples,63,India,South Asia,Asia,4
2019,8,Solo,63,Chile,South America,America,1
2019,9,Family,63,Canada,Northern America,America,4
2019,9,Friends,63,Australia,Australia,Australia & Oceania,5
2019,8,Friends,63,Australia,Australia,Australia & Oceania,5
2019,9,Couples,63,India,South Asia,Asia,4
2019,8,Family,63,France,Western Europe,Europe,4
2019,7,Couples,63,Australia,Australia,Australia & Oceania,5
2019,8,Couples,63,Jordan,Middle East,Asia,5
2019,8,Family,63,United Kingdom,Western Europe,Europe,5
2019,8,Couples,63,Thailand,South East Asia,Asia,5
2019,8,Couples,63,Netherlands,Western Europe,Europe,5
2019,8,Family,63,United States,Northern America,America,4
2019,8,Family,63,United Kingdom,Western Europe,Europe,5
2019,8,Couples,63,Australia,Australia,Australia & Oceania,5
2019,7,Friends,63,India,South Asia,Asia,5
2019,8,Family,63,United States,Northern America,America,3
2019,8,Couples,63,Italy,Southern Europe,Europe,5
2019,8,Couples,63,United States,Northern America,America,5
2019,8,Couples,63,United States,Northern America,America,5
2019,8,Couples,63,United Arab Emirates,Middle East,Asia,5
2019,8,Couples,63,United Kingdom,Western Europe,Europe,4
2019,8,Couples,63,United States,Northern America,America,5
2019,8,Couples,63,France,Western Europe,Europe,3
2019,7,Couples,63,Belgium,Western Europe,Europe,2
2019,8,Family,63,Australia,Australia,Australia & Oceania,5
2019,8,Family,63,Canada,Northern America,America,3
2019,8,Couples,63,Australia,Australia,Australia & Oceania,4
2019,8,Family,63,Australia,Australia,Australia & Oceania,4
2019,8,Family,63,Australia,Australia,Australia & Oceania,4
2019,8,Family,63,France,Western Europe,Europe,1
2019,8,Couples,63,United States,Northern America,America,3
2019,8,Couples,63,Australia,Australia,Australia & Oceania,4
2019,8,Couples,63,Japan,East Asia,Asia,4
2019,8,Family,63,Australia,Australia,Australia & Oceania,1
2019,6,Family,63,Indonesia,South East Asia,Asia,1
2019,8,Friends,63,New Zealand,Oceania,Australia & Oceania,5
2019,6,Friends,63,United States,Northern America,America,4
2019,7,Family,63,Australia,Australia,Australia & Oceania,2
2019,8,Family,63,United Kingdom,Western Europe,Europe,5
2019,8,Couples,63,United Kingdom,Western Europe,Europe,5
2019,8,Couples,63,United Kingdom,Western Europe,Europe,4
2019,7,Couples,63,Indonesia,South East Asia,Asia,4
2019,8,Couples,63,Australia,Australia,Australia & Oceania,5
2019,8,Solo,63,Canada,Northern America,America,5
2019,8,Couples,63,Netherlands,Western Europe,Europe,4
2019,8,Family,63,United Arab Emirates,Middle East,Asia,5
2019,8,Friends,63,Oman,Middle East,Asia,5
2019,8,Couples,63,United States,Northern America,America,5
2019,8,Friends,63,South Africa,Southern Africa,Africa,4
2019,8,Family,63,Saudi Arabia,Middle East,Asia,4
2019,8,Solo,63,Canada,Northern America,America,5
2019,8,Couples,63,Australia,Australia,Australia & Oceania,3
2019,8,Friends,63,Vietnam,South East Asia,Asia,5
2019,8,Couples,63,New Zealand,Oceania,Australia & Oceania,5
2019,8,Friends,63,United States,Northern America,America,5
2019,8,Couples,63,Turkey,Middle East,Asia,5
2019,8,Family,63,Canada,Northern America,America,5
2019,8,Family,63,Canada,Northern America,America,4
2019,8,Couples,63,France,Western Europe,Europe,4
2019,8,Friends,63,United States,Northern America,America,4
2019,8,Couples,63,New Zealand,Oceania,Australia & Oceania,4
2019,8,Couples,63,Canada,Northern America,America,4
2019,8,Couples,63,United Kingdom,Western Europe,Europe,5
2018,10,Friends,63,Germany,Central Europe,Europe,4
2019,8,Couples,63,United States,Northern America,America,5
2019,8,Friends,63,Canada,Northern America,America,5
2019,4,Couples,63,United States,Northern America,America,5
2019,7,Family,63,Netherlands,Western Europe,Europe,4
2019,8,Couples,63,Brazil,South America,America,5
2019,8,Family,63,Portugal,Southern Europe,Europe,5
2019,8,Friends,63,Canada,Northern America,America,4
2019,8,Friends,63,Canada,Northern America,America,3
2019,8,Couples,63,United States,Northern America,America,5
2019,8,Couples,63,Costa Rica,Central America,America,4
2019,8,Couples,63,United States,Northern America,America,4
2019,8,Couples,63,Australia,Australia,Australia & Oceania,5
2019,8,Couples,63,Canada,Northern America,America,4
2019,8,Family,63,Ireland,Western Europe,Europe,4
2019,8,Family,63,United Arab Emirates,Middle East,Asia,4
2019,6,Friends,63,India,South Asia,Asia,5
2019,8,Couples,63,Indonesia,South East Asia,Asia,2
2019,8,Family,63,Spain,Southern Europe,Europe,5
2019,8,Friends,63,Japan,East Asia,Asia,5
2019,6,Couples,63,Canada,Northern America,America,4
2019,8,Couples,63,Singapore,South East Asia,Asia,5
2019,8,Friends,63,Canada,Northern America,America,5
2019,8,Couples,63,Canada,Northern America,America,5
2019,7,Friends,63,Spain,Southern Europe,Europe,5
2019,8,Solo,63,Indonesia,South East Asia,Asia,4
2019,8,Family,63,France,Western Europe,Europe,5
2019,8,Friends,63,Indonesia,South East Asia,Asia,5
2019,8,Solo,63,Australia,Australia,Australia & Oceania,5
2019,6,Couples,63,Indonesia,South East Asia,Asia,4
2019,7,Family,63,New Zealand,Oceania,Australia & Oceania,5
2019,8,Couples,63,Brazil,South America,America,4
2019,7,Couples,63,United Kingdom,Western Europe,Europe,4
2019,8,Friends,63,Australia,Australia,Australia & Oceania,5
2019,8,Solo,63,United States,Northern America,America,4
2019,8,Couples,63,Australia,Australia,Australia & Oceania,4
2019,8,Family,63,United States,Northern America,America,5
2019,8,Couples,63,New Zealand,Oceania,Australia & Oceania,5
2019,7,Couples,63,Singapore,South East Asia,Asia,5
2019,8,Couples,63,Finland,Northern Europe,Europe,4
2019,8,Family,63,France,Western Europe,Europe,3
2019,5,Solo,63,Indonesia,South East Asia,Asia,5
2019,5,Solo,63,Canada,Northern America,America,4
2019,8,Couples,63,Cyprus,Middle East,Asia,5
2019,7,Couples,63,New Zealand,Oceania,Australia & Oceania,4
2019,8,Solo,63,New Zealand,Oceania,Australia & Oceania,4
2019,4,Couples,63,United Kingdom,Western Europe,Europe,5
2019,6,Couples,63,India,South Asia,Asia,1
2019,7,Friends,63,Spain,Southern Europe,Europe,3
2014,1,Couples,63,Canada,Northern America,America,4
2014,4,Couples,63,United States,Northern America,America,4
2014,4,Couples,63,United Kingdom,Western Europe,Europe,5
2014,4,Family,63,Canada,Northern America,America,4
2014,4,Couples,63,Finland,Northern Europe,Europe,3
2014,3,Couples,63,Canada,Northern America,America,5
2013,3,Friends,63,Indonesia,South East Asia,Asia,4
2014,2,Friends,63,United States,Northern America,America,5
2014,2,Friends,63,Indonesia,South East Asia,Asia,4
2013,7,Couples,63,Australia,Australia,Australia & Oceania,1
2014,1,Friends,63,Australia,Australia,Australia & Oceania,4
2013,12,Solo,63,Bahamas,Caribbean,America,5
2014,2,Couples,63,Nicaragua,Central America,America,5
2014,1,Family,63,Australia,Australia,Australia & Oceania,5
2014,1,Couples,63,Australia,Australia,Australia & Oceania,4
2013,12,Family,63,United States,Northern America,America,5
2013,12,Family,63,Malaysia,South East Asia,Asia,4
2013,12,Family,63,Australia,Australia,Australia & Oceania,5
2013,12,Family,63,Malaysia,South East Asia,Asia,3
2013,7,Solo,63,United States,Northern America,America,5
2013,12,Family,63,Canada,Northern America,America,4
2013,11,Couples,63,Canada,Northern America,America,4
2013,11,Family,63,Malaysia,South East Asia,Asia,4
2013,9,Friends,63,Spain,Southern Europe,Europe,3
2013,9,Couples,63,Australia,Australia,Australia & Oceania,2
2013,8,Solo,63,Indonesia,South East Asia,Asia,5
2013,3,Friends,63,Malaysia,South East Asia,Asia,2
2013,8,Family,63,Australia,Australia,Australia & Oceania,1
2013,8,Friends,63,Canada,Northern America,America,5
2013,7,Couples,63,Canada,Northern America,America,4
2013,6,Solo,63,United States,Northern America,America,5
2013,6,Couples,63,Canada,Northern America,America,5
2013,7,Couples,63,Philippines,South East Asia,Asia,4
2013,7,Couples,63,Japan,East Asia,Asia,4
2013,7,Couples,63,United States,Northern America,America,4
2013,5,Couples,63,France,Western Europe,Europe,5
2013,5,Couples,63,United States,Northern America,America,3
2013,5,Family,63,United States,Northern America,America,5
2013,4,Friends,63,Australia,Australia,Australia & Oceania,1
2013,3,Couples,63,United States,Northern America,America,4
2013,4,Couples,63,China,East Asia,Asia,5
2013,3,Couples,63,United States,Northern America,America,3
2013,3,Friends,63,United States,Northern America,America,5
2013,3,Family,63,Canada,Northern America,America,5
2013,3,Couples,63,Canada,Northern America,America,5
2013,2,Family,63,Indonesia,South East Asia,Asia,5
2013,3,Couples,63,Canada,Northern America,America,5
2013,2,Couples,63,Australia,Australia,Australia & Oceania,3
2013,1,Couples,63,Canada,Northern America,America,4
2013,2,Family,63,Seychelles,East Africa,Africa,4
2013,2,Family,63,Australia,Australia,Australia & Oceania,4
2013,1,Couples,63,Australia,Australia,Australia & Oceania,3
2013,1,Couples,63,Australia,Australia,Australia & Oceania,5
2022,5,Friends,63,India,South Asia,Asia,4
2019,12,Couples,63,Australia,Australia,Australia & Oceania,5
2020,3,Family,63,Australia,Australia,Australia & Oceania,5
2020,2,Friends,63,United States,Northern America,America,4
2020,2,Family,63,Chile,South America,America,5
2020,2,Couples,63,United States,Northern America,America,5
2020,2,Couples,63,United Kingdom,Western Europe,Europe,4
2020,1,Couples,63,Seychelles,East Africa,Africa,5
2020,1,Family,63,Canada,Northern America,America,5
2020,1,Couples,63,India,South Asia,Asia,4
2020,1,Couples,63,Thailand,South East Asia,Asia,5
2019,12,Couples,63,South Africa,Southern Africa,Africa,3
2019,12,Couples,63,Japan,East Asia,Asia,4
2019,4,Solo,63,United Kingdom,Western Europe,Europe,5
2019,12,Solo,63,Canada,Northern America,America,5
2019,12,Family,63,Canada,Northern America,America,5
2019,12,Couples,63,China,East Asia,Asia,5
2019,12,Friends,63,Canada,Northern America,America,5
2019,12,Family,63,Singapore,South East Asia,Asia,4
2019,12,Friends,63,Norway,Northern Europe,Europe,5
2019,12,Family,63,Australia,Australia,Australia & Oceania,5
2019,12,Friends,63,Canada,Northern America,America,5
2019,11,Friends,63,Thailand,South East Asia,Asia,5
2019,11,Couples,63,South Africa,Southern Africa,Africa,4
2019,11,Couples,63,Vietnam,South East Asia,Asia,5
2019,11,Friends,63,United States,Northern America,America,5
2019,10,Friends,63,United Arab Emirates,Middle East,Asia,5
2019,11,Family,63,United States,Northern America,America,3
2019,11,Friends,63,United States,Northern America,America,4
2019,11,Friends,63,Australia,Australia,Australia & Oceania,5
2019,2,Family,63,Indonesia,South East Asia,Asia,5
2019,10,Couples,63,United States,Northern America,America,5
2019,10,Friends,63,United States,Northern America,America,4
2019,10,Friends,63,Netherlands,Western Europe,Europe,3
2019,10,Couples,63,Canada,Northern America,America,5
2019,10,Couples,63,Canada,Northern America,America,4
2019,9,Family,63,Singapore,South East Asia,Asia,2
2019,10,Friends,63,United Kingdom,Western Europe,Europe,4
2019,10,Family,63,Australia,Australia,Australia & Oceania,4
2019,10,Solo,63,Australia,Australia,Australia & Oceania,3
2019,8,Friends,63,India,South Asia,Asia,4
2019,10,Couples,63,Canada,Northern America,America,3
2019,10,Couples,63,Philippines,South East Asia,Asia,3
2019,9,Family,63,Canada,Northern America,America,4
2019,9,Couples,63,United States,Northern America,America,5
2019,8,Couples,63,Indonesia,South East Asia,Asia,4
2019,8,Friends,63,Indonesia,South East Asia,Asia,4
2019,8,Family,63,United Kingdom,Western Europe,Europe,5
2019,8,Couples,63,France,Western Europe,Europe,4
2019,7,Couples,63,United Kingdom,Western Europe,Europe,4
2019,6,Couples,63,India,South Asia,Asia,1
2019,7,Family,63,New Zealand,Oceania,Australia & Oceania,4
2019,5,Friends,63,New Zealand,Oceania,Australia & Oceania,5
2019,7,Family,63,New Zealand,Oceania,Australia & Oceania,5
